,Unnamed: 0,Unnamed: 0.1,source_id,ra,dec,g_abs,bp_rp,parallax,parallax_error,dist,date,pmra,pmdec,adv_ra,adv_dec,eph_pt,time_total,num,num_hit,reach_time_years,reach_time_days,year,reach_year,return_year
189,189,1618,708402529890273280,125.48308563832516,29.70249196594929,10.576808610490497,2.5743112999999997,15.549857999999999,0.02575641,64.30926854781613,1977-Jun-16 21:06:21.482,237.42865,-203.49295,125.49691245292894,29.69064141926899,2349,4.136481481481481,1618.0,7.0,209.64821546588058,76571.91421675823,1977,2186.6482154658806,2396.2964309317613
305,305,2619,4398702133571400320,239.14156652948463,-4.8227504766822005,7.476290458756683,1.5356722,15.919611999999999,0.022888249,62.81560155761816,1983-Dec-08 12:04:08.294,-274.9097,-141.865,239.1259288239314,-4.830820192652327,3777,11.273171296296294,2619.0,7.0,204.7788610778352,74793.43122006852,1983,2187.7788610778352,2392.5577221556705
59,59,465,2609998166322111488,343.7495391839472,-8.676765368123892,9.975626601729529,2.3807325,15.216555,0.019308265,65.71789892949947,1974-Mar-28 16:35:53.506,45.078415,-31.511738,343.7522218570411,-8.678640671223159,716,9.633356481481481,465.0,14.0,214.24035051016827,78249.14562033386,1974,2188.2403505101684,2402.4807010203367
304,304,2612,4398702133571400064,239.14094745620488,-4.824289597735182,10.357697070740599,2.445325,15.877849,0.028613122,62.980824644841825,1983-Dec-08 12:04:08.294,-273.11768,-144.11185,239.12537082285093,-4.832508682768988,3777,11.273171296296294,2612.0,7.0,205.31748834218433,74990.15944209941,1983,2188.3174883421843,2393.6349766843687
72,72,671,2631799523395608192,348.7715846246797,-6.900225085583905,9.387482141631954,2.5250359,15.128129999999999,0.023227524,66.10202336330707,1974-Apr-20 02:36:21.424,-62.65915699999999,-135.32565,348.76783390379796,-6.908325557705673,759,8.092372685185186,671.0,13.0,215.49259616438104,78706.51582307853,1974,2189.492596164381,2404.9851923287624
218,218,1887,622172192314017024,153.24757990606477,16.531369440681846,4.075166832308188,0.71371365,15.401910999999998,0.036451105,64.92700900317855,1978-Jul-22 13:33:20.473,-28.034136,-74.053795,153.2459316373464,16.527015443314642,2718,6.0164930555555545,1887.0,7.0,211.66204935036208,77307.44690472625,1978,2189.662049350362,2401.324098700724
332,332,2899,4360421704239120384,258.8218003551462,-7.20204586668779,3.9808900502277744,0.6777787,16.077301000000002,0.021962482000000002,62.19949470503264,1987-Dec-04 17:05:56.877,-7.047319,-54.783073,258.8214034138991,-7.205131531134803,4188,18.952604166666667,2899.0,7.0,202.7703527384064,74059.84363417554,1987,2189.7703527384065,2392.540705476813
6,6,52,6731696070608379776,285.305767561968,-34.97250263772144,10.503546397260717,2.74574,15.011647,0.024974838,66.61494138850036,1973-May-19 05:34:48.068,-2.7205242999999997,-85.367134,285.3056034502061,-34.97765228873767,40,3.1592592592592594,52.0,7.0,217.16470892651114,79317.23828831893,1973,2190.164708926511,2407.3294178530223
166,166,1449,895796797738065664,116.09682830175169,36.58961837188504,11.250850360593617,2.8475417999999997,15.189673,0.037321314,65.83420012409962,1976-Oct-07 05:25:51.124,-111.35673999999999,-69.54829000000001,116.09018959432177,36.58547214136446,2119,5.96037037037037,1449.0,7.0,214.61949240456477,78387.62340584323,1976,2190.619492404565,2405.2389848091298
367,367,3447,4170595969507016704,270.9067522915056,-7.9854729884018685,8.03711180523197,1.8368034,16.399014,0.014289449,60.979277736669104,1993-Jan-28 06:19:27.461,-6.749607000000001,-84.76217,270.906379577069,-7.99015356959959,4525,122.89918981481482,3447.0,20.0,198.79244542154126,72606.95276576374,1993,2191.7924454215413,2390.5848908430826
224,224,1929,3884522427145346944,161.04913169007213,12.995297724963475,13.123861359124293,3.5820112,15.105209,0.1088532,66.2023264153707,1978-Sep-15 08:54:26.367,-125.36294,16.647972,161.0416161904134,12.996295769766483,2783,6.185,1929.0,7.0,215.8195841141085,78825.94490183699,1978,2193.8195841141087,2409.6391682282174
130,130,1168,217344419128872064,55.36704768420212,32.03782741106474,11.821320731599501,3.2377443,14.926096,0.056196697000000004,66.99675538136313,1976-Apr-19 05:23:38.917,50.632504,-56.880782999999994,55.37011952439666,32.034376491918856,1728,2.717326388888889,1168.0,7.0,218.40942254324378,79771.85748969436,1976,2194.4094225432436,2412.8188450864873
81,81,779,2634572659224039936,351.5657667009011,-2.8631962276278013,11.875545240250226,3.0501918999999997,14.748688000000001,0.06310377,67.80264233319882,1975-Feb-03 22:18:13.569,213.26272999999998,-22.318766,351.57886084215727,-2.8645665799423936,1048,3.687118055555556,779.0,7.0,221.03661400622812,80731.41289963476,1975,2196.0366140062283,2417.0732280124566
359,359,3286,4171536120668840320,268.24407713949716,-7.920656043371926,3.6376281681268026,0.7928276,15.826966,0.024352232,63.18330259559404,1991-Feb-13 06:53:55.190,-62.408046999999996,-254.71077999999997,268.24050639842085,-7.935229584927341,4416,191.3501388888889,3286.0,36.0,205.97756646163657,75231.24637444814,1991,2196.9775664616363,2402.9551329232727
183,183,1576,894041839740696704,114.91964090540928,33.376803537293235,11.398282285507454,2.7828274,14.762151000000001,0.036572028,67.74080660435654,1977-Apr-27 15:03:40.649,31.026802000000004,-7.338976,114.92154418602907,33.37635334166613,2273,5.811076388888888,1576.0,7.0,220.8350295302023,80657.78618561108,1977,2197.8350295302025,2418.670059060405
273,273,2375,3652713833770458112,216.12261928337693,-1.4473925757331974,10.651193055404258,2.5929766,15.034197,0.025492993999999998,66.51502635859384,1981-Nov-23 10:23:39.018,21.85143900000001,-46.242573,216.1239354632549,-1.4501779092362743,3451,8.408518518518518,2375.0,7.0,216.8389859290159,79198.27122071377,1981,2197.838985929016,2414.677971858032
137,137,1217,175702782753763840,65.06387303871377,33.57920333839233,12.109459825358892,3.2034235,14.677487,0.15273659,68.13155239469435,1976-May-14 02:12:06.636,83.54893,-174.09923,65.0690277531336,33.56846194613885,1793,2.649259259259259,1217.0,7.0,222.10886080670358,81123.04032104042,1976,2198.1088608067034,2420.217721613407
