,source_id,g_abs,bp_rp,parallax,dist
0,6037684326856347648,4.454100913210947,1.2821598,0.24268365929679123,4120.590578276409
1,6037684326856352896,-2.04599259763436,1.2715683,0.0068999458933532015,144928.672696305
2,6037684326856887552,8.705821408297286,2.090248,1.1323804050233321,883.0954647077237
3,6037684331149036416,7.092202794250035,1.0146732,-0.29710232024073946,3365.8437914241417
4,6037684331149044096,8.322119911043036,1.2311096,0.399288264760167,2504.456274467899
5,6037684331149053440,3.6439752844676327,1.3658714,-0.0544116189612918,18378.427605901525
6,6037684331149058432,10.323620615812226,1.2898426,0.9830387790117061,1017.2538676504154
7,6037684331152119808,8.461730908502592,1.3132858,0.4927637697167399,2029.3699769665282
8,6037684331154698368,4.770916374478578,0.9922447,0.08824750589455524,11331.765015488088
9,6037684331154699392,11.492759272163061,1.6700573,1.7983046656993462,556.0793001730372
10,6037684331160333056,1.9380423675356795,1.5375938,0.08913310712348099,11219.17581774239
11,6037684361216079616,4.778029386218105,1.1626682,0.40745008582596176,2454.288352824498
12,6037684361216080384,3.6799308607616688,1.1880703,0.1006323587258838,9937.161492198915
13,6037684361216094336,5.159492576716222,1.3009548,0.25302462059245456,3952.1845647214495
14,6037684365508805760,8.362131223152115,1.542551,0.5666128018214367,1764.8736434923362
15,6037684365508824192,4.037569726389009,1.2779942,-0.06838815856819733,14622.414478418665
16,6037684365508850944,5.508595696213817,1.1847057,-0.14574354628349204,6861.36728177903
17,6037684365514440832,11.468472175386417,0.92682266,1.520648050013716,657.6143638174397
18,6037684365514442496,8.573171932566865,1.0711613,-0.4568316150557345,2188.990356716003
19,6037684365520074752,-0.5786930520989202,1.7159052,0.13446951523090994,7436.629769080436
20,6037684395575836288,6.321898194321488,1.1664696,0.3444960769276065,2902.790675930232
21,6037684395575840384,1.3198879436226747,1.3214817,0.03660863453987247,27315.960088892287
22,6037684395575844352,7.493033997454777,1.7353325,0.7747003671167706,1290.821642077872
23,6037684395575850112,5.191529133102623,1.9377689,0.19427769306062248,5147.271332318938
24,6037684395575857920,7.515982957709824,1.1842842,0.5391669702612428,1854.7130205610881
25,6037684395576595584,6.671677620635247,1.3468266,0.596659438856835,1675.9979560801755
26,6037684395584662016,7.5618872219839055,1.3446693,0.35932649862534166,2782.984288177055
27,6037684395584662144,7.62420961691959,1.2066135,0.5210020731864744,1919.3781588697923
28,6037684399868550144,7.320551728433415,1.4162159,-0.46920894331738533,2131.246674306405
29,6037684399868554496,9.850776626007628,1.1255665,1.0530567419774015,949.6164452850157
30,6037684399868602368,10.17111770879594,1.768673,1.3505690728134319,740.4286238517624
31,6037684399871599744,9.594080007295181,1.3750153,0.8875994361931276,1126.6343343895678
32,6037684399873487360,0.42463925997479635,1.2704811,0.01186821908286284,84258.64007211948
33,6037684399874176512,8.179983588864737,1.1137142,0.3938887936957473,2538.787637539221
34,6037684399875939200,8.024036320020784,2.0373764,0.37337681943122225,2678.259463250382
35,6037684399879811840,1.349311489856074,1.4950447,0.10396035662138911,9619.051266261788
