,Unnamed: 0,Unnamed: 0.1,source_id,ra,dec,g_abs,bp_rp,parallax,parallax_error,dist,date,pmra,pmdec,adv_ra,adv_dec,eph_pt,time_total,num,num_hit,reach_time_years,reach_time_days,year,reach_year,return_year
84,84,800,3882223726288839168,157.59988144002432,10.556241138124113,12.496588956134355,3.2367868,22.87708,0.05104845,43.711870566547326,1979-Oct-11 09:49:00.394,-15.288195000000002,5.512097,157.59927627887063,10.55645932653571,1255,4.546805555555554,800.0,7.0,142.50069804694428,52046.95495466593,1979,2121.5006980469443,2264.0013960938886
119,119,1197,3696620597243559296,186.52845551312484,-0.3681529735193919,11.313068049519007,3.075201,22.647251,0.06763574,44.1554692133409,1980-Nov-26 17:13:09.031,-156.97034,8.220901,186.5221790130076,-0.36782425865396295,1582,24.98517361111111,1197.0,18.0,143.94682963549133,52575.140056066855,1980,2123.946829635491,2267.8936592709824
112,112,1072,3696633688303809664,186.09461378943783,-0.3054002466620626,13.807726464450676,0.6241226,20.524418,0.07875157,48.72245371260957,1980-Nov-22 02:56:04.283,-210.8703,4.130173,186.08530999695813,-0.3052180196041817,1578,17.162777777777773,1072.0,14.0,158.8351991031072,58012.96812041887,1980,2138.8351991031072,2297.6703982062145
241,241,2724,6645843007247800704,296.2761102892265,-51.395320856862924,15.132394702977107,4.5099697,24.143735999999997,0.17445636,41.41861080395577,2004-May-04 02:08:20.283,-14.572373,-225.6054,296.27556372492086,-51.40378261194956,3350,161.89894675925925,2724.0,15.0,135.0246712208958,49316.410916719986,2004,2139.024671220896,2274.049342441792
6,6,63,122378603405149696,49.625703607156076,29.916091532827025,11.296243818939018,3.0361671,20.086548,0.032644127,49.784562653069905,1977-Dec-03 22:35:33.498,80.39177,-60.45401,49.62932788705658,29.9133661014179,187,5.722222222222222,63.0,8.0,162.29767424900788,59277.60254270764,1977,2139.2976742490077,2301.5953484980155
96,96,904,3866336710980382976,163.06261269146358,9.433889231265548,11.865892801914745,3.1349316000000003,20.097986,0.037260994,49.756228757860406,1980-Mar-03 10:01:39.067,-1.0574903,-48.941444,163.06256504405175,9.431684073403565,1356,18.467060185185183,904.0,13.0,162.20530575062492,59243.86587235825,1980,2142.205305750625,2304.41061150125
131,131,1331,3630524933207854464,204.05352135595555,-7.704228203688216,10.323067434744553,2.618681,20.169613000000002,0.09450257599999999,49.57953361452056,1981-Dec-16 23:23:21.385,-91.333626,69.59046,204.04942074485874,-7.701103796689957,1831,8.27457175925926,1331.0,7.0,161.629279583337,59033.47807501801,1981,2142.629279583337,2304.258559166674
227,227,2567,6664824799897437312,291.6650963632904,-44.08630164834473,14.288282598792815,4.263244599999998,22.366497,0.14979215,44.70972804640708,1997-May-31 09:12:12.689,123.35326,-166.84332,291.6700905881632,-44.09305666315225,3108,88.946875,2567.0,13.0,145.75371343128708,53235.0862936433,1997,2142.753713431287,2288.507426862574
161,161,1729,6255263800956775296,233.20747706024991,-18.283708779974926,8.860518356801858,2.0334349,20.332916,0.23060684,49.181336667322064,1983-Oct-23 18:50:20.449,-91.06406,60.638264,233.20342138879096,-18.28100816586712,2146,7.894155092592592,1729.0,7.0,160.3311575354699,58559.351978255036,1983,2143.33115753547,2303.66231507094
160,160,1722,6255263800956776576,233.20262362915943,-18.282512413545227,11.344467581264446,2.5586624,20.092806,0.031582754,49.769056987206795,1983-Oct-23 18:50:20.449,-87.24831999999998,65.38632,233.19869146229215,-18.279565538184066,2146,7.894155092592592,1722.0,7.0,162.24712577829413,59259.140219264154,1983,2145.247125778294,2307.494251556588
