,spacecraft,source_id,ra,dec,g_abs,bp_rp,parallax,parallax_error,dist,date,pmra,pmdec,adv_ra,adv_dec,eph_pt,time_total,num,num_hit,reach_time_years,reach_time_days,year,reach_year,return_year
73,Voyager 2,3618522217601607552,205.2644355809137,-8.086779009327117,11.73223442271982,2.9871197,15.530433,0.1173459,64.38970627833656,1981-Dec-29 01:47:43.169,39.363304,-36.53718,205.2667307962467,-8.088909437700773,1841,41.40158564814815,1349.0,10.0,209.9104424673772,76667.69000678485,1981,2190.9104424673774,2400.8208849347548
93,Voyager 1,4541084834917502976,257.12024635464115,12.020198924855421,10.464016435411368,2.6665162999999996,16.507620000000006,0.020780575,60.5780850670736,2006-Mar-02 00:53:44.075,-95.906876,73.52080500000002,257.11498520407844,12.024232045776365,3058,3108.458240740741,3599.0,166.0,197.48455731865997,72129.25971506735,2006,2203.4845573186603,2400.9691146373198
76,Voyager 2,6304172964372910848,213.3184286341173,-11.667912101534483,11.82559365401249,2.8178358,15.556867,0.041488744,64.28029646118631,1982-Sep-25 07:03:29.188,26.597145,-120.6428,213.31997683866945,-11.674934649654253,1943,7.310717592592592,1403.0,7.0,209.55376646346733,76537.41766311682,1982,2191.553766463468,2401.107532926935
63,Pioneer 10,2586905604640059776,23.40587158157425,12.886231746524027,10.51224198711498,2.5581694,15.300246,0.0284643,65.35842524351494,1975-Oct-22 09:07:20.951,322.944,8.153785000000001,23.424985258762625,12.886714334246642,1699,19.472129629629627,1341.0,12.0,213.06846629385868,77821.12662916894,1975,2188.068466293859,2401.1369325877176
99,Pioneer 11,622172192314017024,153.24757990606477,16.531369440681846,4.075166832308188,0.71371365,15.401910999999998,0.036451105,64.92700900317855,1978-Jul-22 13:33:20.473,-28.034136,-74.053795,153.2459316373464,16.527015443314642,2718,6.0164930555555545,1887.0,7.0,211.66204935036208,77307.44690472625,1978,2189.662049350362,2401.324098700724
99,Voyager 1,4541335351770247808,258.56884504893384,12.236013400230105,11.937314897578759,3.4632987999999996,16.850924,0.071908005,59.34392840443355,2015-Mar-05 06:29:29.361,-9.952519,-50.779926,258.5683102078351,12.233284524210065,3241,13159.711388888889,5246.0,532.0,193.46120659845334,70659.7710980191,2015,2208.4612065984534,2401.922413196907
62,Pioneer 10,6835255359969324416,322.1673428762848,-16.356354536351134,10.571342001653434,2.753994,15.200163,0.02850514,65.78876867283711,1973-Apr-24 05:14:03.682,-48.042507,-76.71658000000002,322.1644807231357,-16.360924959987898,786,16.79101851851852,545.0,14.0,214.4713858734489,78333.5289764185,1973,2187.471385873449,2401.942771746898
96,Pioneer 11,2609998166322111488,343.7495391839472,-8.676765368123892,9.975626601729529,2.3807325,15.216555,0.019308265,65.71789892949947,1974-Mar-28 16:35:53.506,45.078415,-31.511738,343.7522218570411,-8.678640671223159,716,9.633356481481481,465.0,14.0,214.24035051016827,78249.14562033386,1974,2188.2403505101684,2402.4807010203367
107,Pioneer 11,4171536120668840320,268.24407713949716,-7.920656043371926,3.6376281681268026,0.7928276,15.826966,0.024352232,63.18330259559404,1991-Feb-13 06:53:55.190,-62.408047,-254.71078,268.24050639842085,-7.935229584927341,4416,191.3501388888889,3286.0,36.0,205.97756646163657,75231.24637444814,1991,2196.9775664616363,2402.955132923273
71,Voyager 1,660950558679219328,131.3706006535534,18.818620996372864,10.168927936792114,2.4082775,15.302572,0.02639634,65.34849067457066,1978-Sep-21 16:09:44.257,-96.44168,6.388516,131.36489354965144,18.818999047895385,724,14.315196759259255,865.0,20.0,213.0360795991004,77809.29771277541,1978,2191.0360795991005,2404.072159198201
72,Voyager 1,3417141367280879104,80.15993653155763,23.952445046143346,9.552484291596473,2.5560713,15.296102,0.04163545,65.37613492007824,1978-Apr-05 15:23:22.385,6.2696314000000015,-41.48995,80.16030770483002,23.949988767787513,350,2.7452199074074075,347.0,7.0,213.1261998394551,77842.21322936258,1978,2191.1261998394552,2404.2523996789105
75,Voyager 2,3384521094964836480,101.50454885792341,25.373966336285648,11.709033272538129,3.1009645,15.288569,0.046452384000000006,65.40834335388053,1978-Jun-02 02:33:57.051,-70.57656,14.56774,101.500368542151,25.37482919718863,572,2.7491898148148146,260.0,7.0,213.23119933365052,77880.5632446225,1978,2191.2311993336507,2404.462398667301
73,Voyager 1,660949807058832256,131.37280590499245,18.817496389983013,2.5993194002214715,0.5345597,15.283525,0.03072109,65.42992990488294,1978-Sep-21 16:09:44.257,-100.350075,1.5618702,131.3668601145005,18.817588931549217,724,14.315196759259255,845.0,20.0,213.30157148991842,77906.26597097778,1978,2191.3015714899184,2404.6031429798372
88,Voyager 2,6743443901377099008,288.32660884253306,-35.43939209081506,14.652878643468595,3.2113361,15.827653,0.21939905,63.180561536570046,1993-Apr-28 08:25:44.656,-25.327238,-13.025537,288.3251597812224,-35.44013732805667,2922,47.09747685185185,2381.0,7.0,205.96863060921837,75227.9826437109,1993,2198.9686306092185,2404.937261218437
82,Voyager 2,6244635715401674368,243.9460194504182,-20.514552778896828,9.576144157640083,2.5653496,15.48896,0.08477685,64.5621128093277,1984-Feb-17 17:22:06.716,-118.85701,6.956438,243.93907051970388,-20.514146073342193,2228,89.30549768518519,1820.0,16.0,210.47248775840828,76872.97142888104,1984,2194.472487758408,2404.944975516816
98,Pioneer 11,2631799523395608192,348.7715846246797,-6.900225085583905,9.387482141631954,2.5250359,15.12813,0.023227524,66.10202336330707,1974-Apr-20 02:36:21.424,-62.65915699999999,-135.32565,348.76783390379796,-6.908325557705673,759,8.092372685185186,671.0,13.0,215.49259616438104,78706.51582307853,1974,2189.492596164381,2404.9851923287624
120,Pioneer 11,4158784092199871744,273.5158543277969,-8.05667354016567,8.604779091088384,2.0568876,15.902582999999998,0.021603499,62.88286577799058,1995-Feb-08 12:23:42.724,-128.7655,-97.47695,273.5085219083447,-8.06222426516407,4625,101.58344907407408,3807.0,9.0,204.99814243624928,74873.52154341569,1995,2199.9981424362495,2404.996284872499
102,Pioneer 11,895796797738065664,116.09682830175169,36.58961837188504,11.250850360593617,2.8475418,15.189673,0.037321314,65.83420012409962,1976-Oct-07 05:25:51.124,-111.35674,-69.54829000000001,116.09018959432177,36.58547214136446,2119,5.96037037037037,1449.0,7.0,214.61949240456482,78387.62340584322,1976,2190.6194924045653,2405.2389848091298
80,Voyager 2,3695618044501009280,187.69600311970063,-0.8427143670575113,8.660774610293112,2.1284456,15.313891,0.023226308,65.30018877454971,1980-Dec-09 21:10:07.000,-105.13891,-43.25662,187.68978594104846,-0.8452722605075277,1592,32.23747685185185,1255.0,20.0,212.87861540503204,77751.78549053389,1980,2192.878615405032,2405.7572308100644
64,Pioneer 10,2611530713732324224,342.97560024535017,-7.024868490386312,8.903426775141691,2.191249,15.090732,0.018446336,66.26583953175786,1974-Apr-01 13:36:39.734,325.5765,56.85327,342.9951372604173,-7.021456870703123,1218,3.5083796296296286,938.0,7.0,216.02663687353058,78901.56885168832,1974,2190.0266368735306,2406.0532737470608
112,Pioneer 11,4168697048507358848,266.30386996726435,-7.663364634253948,10.529481962737453,2.5730019,15.653621,0.022533527,63.882983872741406,1990-Feb-07 09:23:12.775,59.15585,-19.498741,266.3072921116955,-7.664492629355933,4352,114.33584490740739,3266.0,20.0,208.25852742513698,76064.34455675702,1990,2198.258527425137,2406.5170548502742
79,Voyager 2,3881824328689800320,151.33942515497654,12.790228557343648,6.070732613734857,1.1320667,15.245378,0.018669086,65.59365272113858,1979-Sep-11 10:15:23.707,19.92029,-136.5965,151.34060839518523,12.782114896991418,1204,3.885127314814815,751.0,7.0,213.83530787091175,78101.20784677182,1979,2192.835307870912,2406.670615741824
101,Pioneer 11,6731696070608379776,285.305767561968,-34.97250263772144,10.503546397260717,2.74574,15.011647,0.024974838,66.61494138850036,1973-May-19 05:34:48.068,-2.7205243,-85.367134,285.3056034502061,-34.97765228873767,40,3.1592592592592594,52.0,7.0,217.16470892651117,79317.23828831893,1973,2190.164708926511,2407.3294178530223
83,Voyager 2,6307375773025709696,227.56805169604888,-16.32829664915217,12.786447755190963,3.6405401,15.334761,0.08284887,65.21132098423462,1983-Jan-24 14:21:45.684,59.92485,-16.046132999999998,227.57159040955398,-16.329244213764483,2057,47.64414351851853,1562.0,20.0,212.58890640860486,77645.97217667883,1983,2195.588906408605,2408.17781281721
96,Voyager 2,6738587255432246912,290.62286567465225,-39.62930266599247,14.692464962253947,0.9868164,15.771748,0.19995643,63.40451458216279,1995-Mar-18 09:21:42.728,155.2665,-24.242931,290.6317805110457,-39.630694606778995,3016,65.30850694444446,2471.0,7.0,206.69871753785068,75494.63959352457,1995,2201.698717537851,2408.3974350757017
67,Pioneer 10,64961556448201856,56.8809218657004,23.28012806949749,11.734901666770421,3.0217304,15.159754,0.055560835,65.96413195292396,1979-Jun-23 18:22:25.095,153.75835,-96.77759,56.890106502744615,23.27434713442182,2230,54.07943287037037,2265.0,19.0,215.0430701665321,78542.3309476242,1979,2194.0430701665327,2409.086140333065
104,Pioneer 11,3884522427145346944,161.04913169007213,12.995297724963475,13.123861359124293,3.5820112,15.105209,0.1088532,66.2023264153707,1978-Sep-15 08:54:26.367,-125.36294,16.647972,161.0416161904134,12.996295769766483,2783,6.185,1929.0,7.0,215.8195841141085,78825.94490183699,1978,2193.8195841141087,2409.639168228217
98,Voyager 2,6660563303283023104,292.16660183887507,-46.98631604063266,10.102040820817177,2.650425,15.872082999999998,0.021087613,63.0037039407057,1999-Jul-05 08:38:29.936,29.067337,-109.41181,292.1682602292751,-46.99255835647213,3189,106.929375,2640.0,13.0,205.39207484670052,75017.40141700889,1999,2204.3920748467012,2409.7841496934016
92,Voyager 2,4074418633718341248,285.1493946967987,-24.42578884282826,10.970845676328123,2.8792162,15.499626999999998,0.07631012,64.51768114725718,1990-Mar-02 07:23:13.670,18.694277,-58.02569,285.15048689854274,-24.429178958341407,2735,54.272511574074066,2307.0,7.0,210.3276405400584,76820.06743085093,1990,2200.3276405400584,2410.6552810801168
70,Pioneer 10,64962892180951936,56.828941588450135,23.33924677486444,9.3775110540017,2.3922596,15.072526000000002,0.020239081000000003,66.34588001067279,1979-Jun-23 18:22:25.095,154.15126,-96.74948,56.838202985120226,23.33343407297122,2230,51.146423611111096,2284.0,18.0,216.2875688347933,78996.8716412199,1979,2195.287568834793,2411.5751376695857
79,Voyager 1,1163950813120268288,230.40694015742372,8.449717958896871,4.491604406272408,0.75674534,15.238604,0.024046212,65.62281077580505,1984-Jan-16 00:13:15.793,-85.04051,-29.886202,230.40188661237232,8.447941966916039,2017,22.047743055555557,1874.0,7.0,213.93036312912446,78135.92582928142,1984,2197.9303631291245,2411.860726258249
75,Voyager 1,63679113573574272,58.05691951210024,21.578468147004447,10.8186842857401,2.4009304,15.022688,0.026057975,66.56598378789812,1978-Jan-27 12:00:18.281,-69.03845,27.410702,58.05275792635268,21.580120443401466,190,3.5656597222222213,172.0,7.0,217.00510714854786,79258.94533493562,1978,2195.005107148548,2412.0102142970954
65,Pioneer 10,6770733745615945344,289.7687512300912,-23.4892720046703,14.753290627883732,4.2081547,14.803788,0.25518453,67.55027750296868,1972-Dec-21 02:08:18.691,47.88098,-24.597254,289.7716801374017,-23.49077663290264,541,2.7272685185185184,350.0,7.0,220.21390465967792,80430.92653790076,1972,2192.213904659678,2412.427809319356
116,Pioneer 11,4361107391474459136,256.8925154592324,-6.784258993257454,12.254742954952276,3.1469488,15.288812,0.056182783,65.40730703545105,1986-Dec-31 16:25:25.071,20.90906,-18.083448,256.8937539027788,-6.785330075864173,4114,43.101157407407406,2884.0,15.0,213.22782093557046,77879.32931850775,1986,2199.2278209355704,2412.455641871141
104,Voyager 1,4541335695367625344,258.5955878303612,12.24080968000351,7.384612478822548,1.6827029999999998,16.399704,0.070534095,60.976710387608136,2015-Mar-05 06:29:29.361,-10.258279,-59.72597,258.5950213903301,12.237511740700047,3241,6578.4246064814815,5777.0,264.0,198.78407586360248,72603.89586842219,2015,2213.7840758636025,2412.568151727205
105,Pioneer 11,217344419128872064,55.36704768420212,32.03782741106474,11.821320731599501,3.2377443,14.926096,0.056196697,66.99675538136313,1976-Apr-19 05:23:38.917,50.632504,-56.880783,55.37011952439666,32.034376491918856,1728,2.717326388888889,1168.0,7.0,218.40942254324375,79771.85748969436,1976,2194.409422543244,2412.8188450864873
85,Voyager 2,6306911469880896768,226.09260773532344,-15.813137643463671,14.11221227866184,4.089819,15.168997,0.15271872,65.92393765160307,1983-Jan-06 12:04:45.350,-51.47056,-129.72473,226.08953505439644,-15.820881929173265,2045,59.24672453703704,1487.0,11.0,214.912036744226,78494.4723004611,1983,2197.912036744226,2412.824073488452
76,Voyager 1,662762244601381376,128.77683512827477,19.30124359956713,13.297083027050945,3.5794867999999993,14.981939,0.11812305,66.74703313913912,1978-Sep-08 10:42:06.313,115.53926000000001,-154.19451999999995,128.78381869035286,19.291923590179977,704,12.343796296296293,673.0,18.0,217.59532803359352,79474.5176109897,1978,2195.595328033593,2413.190656067187
92,Voyager 1,4448741801105280768,251.06312336909215,11.861420455782133,11.886774362670145,3.0054932,15.496107,0.037886467,64.5323366348601,1993-Feb-06 18:42:38.121,-40.100136,-11.3613825,251.0607800108818,11.860756523144673,2647,355.82495370370367,2548.0,34.0,210.3754174296439,76837.51746200316,1993,2203.3754174296437,2413.7508348592874
85,Voyager 1,1164898901381209984,235.58435734137032,9.298179136532527,9.238573950602008,2.3957367,15.184946,0.016552376,65.8546955673613,1985-Jan-14 01:17:40.815,-205.26946999999998,82.26709,235.5721160691848,9.303085145388275,2125,30.36170138888889,1923.0,9.0,214.68630754959784,78412.02696941512,1985,2199.686307549598,2414.372615099196
69,Pioneer 10,2555403428272657792,9.053641397752786,5.875590261990129,13.548549053524873,0.5459156,14.831725,0.10726037,67.4230402648733,1975-Mar-13 09:25:27.807,161.37495,-132.98065,9.063494203279065,5.867471080746714,1518,4.671678240740741,1200.0,7.0,219.7991112634869,80279.42739787597,1975,2194.799111263487,2414.5982225269736
109,Pioneer 11,3652713833770458112,216.12261928337693,-1.4473925757331974,10.651193055404258,2.5929766,15.034197,0.025492994,66.51502635859384,1981-Nov-23 10:23:39.018,21.85143900000001,-46.242573,216.1239354632549,-1.4501779092362743,3451,8.408518518518518,2375.0,7.0,216.83898592901593,79198.27122071378,1981,2197.838985929016,2414.677971858032
77,Voyager 1,150196762984613248,63.364419487013905,25.118764999131518,8.064827379120427,1.9605578999999997,14.889707999999999,0.015357933999999997,67.16048623614054,1977-Oct-08 12:02:30.883,-39.32225800000001,-0.8369093000000001,63.36202800165293,25.118714100316755,31,3.849085648148148,94.0,7.0,218.94318512981812,79966.80893681478,1977,2195.943185129818,2414.8863702596364
111,Pioneer 11,3652713485877744256,216.10928603201745,-1.4670261923616446,7.493521206102043,1.6190395,15.015154,0.019149762,66.59938404004438,1981-Nov-23 10:23:39.018,21.94292,-46.32525,216.1106093983832,-1.4698200445073497,3451,8.408518518518518,2368.0,7.0,217.1139919705447,79298.71442732174,1981,2198.1139919705447,2415.227983941089
82,Voyager 1,1174471558849856384,221.69276842643256,9.398871063756767,10.894904668107307,2.6388826,15.083051999999999,0.035922475,66.29958055671929,1983-Aug-24 14:50:43.257,143.81226999999996,-90.00655,221.70140262778665,9.393467250150618,1947,16.509733796296295,1799.0,7.0,216.13663261490487,78941.74369626786,1983,2199.136632614905,2415.27326522981
66,Pioneer 10,4111014190330911616,259.12721530435886,-24.836671795345076,11.35355300988703,3.034175,14.700888,0.04229198,68.02310321415547,1972-Sep-29 03:46:33.188,-49.159588,-42.89051,259.12418713527967,-24.83931379710949,322,3.115104166666667,224.0,7.0,221.75531647814682,80993.91179047835,1972,2193.755316478146,2415.510632956293
126,Pioneer 11,4168696120794397696,266.2740365406541,-7.727335894620807,12.882304919405403,3.495429,15.316867000000002,0.07992449,65.28750352019523,1990-Feb-07 09:23:12.775,46.793068,-76.5889,266.27680301743254,-7.731863945811857,4352,104.66547453703704,3247.0,19.0,212.83726147583644,77736.68138143451,1990,2202.8372614758364,2415.6745229516728
35,New Horizons,4091597742681064192,278.0921348167119,-21.469857863153827,10.932200625259693,2.8151102000000003,16.043863,0.04618618,62.329127437629325,2010-Jan-28 04:01:24.110,13.511037,-22.850325,278.09289741385345,-21.471147593350786,1164,0.0022730851873285327,1679.0,66.0,203.1929554466716,74214.19504734232,2010,2213.1929554466715,2416.385910893343
71,Pioneer 10,2585969714086379008,23.269709223351306,12.050670615274782,12.628166704589644,3.370719,14.769344,0.09178512,67.70781272801706,1975-Jun-10 23:14:58.357,97.752495,-8.15644,23.27570274503959,12.050170517565546,1638,7.309050925925926,1286.0,7.0,220.7274694933356,80618.5009577459,1975,2195.727469493336,2416.454938986672
68,Pioneer 10,6251587652548635904,232.0101122855092,-22.859486062982807,9.387694888973401,2.4480753,14.663342000000002,0.023861574,68.19727505131661,1972-Jun-26 18:50:11.151,23.429873,35.32022,232.01155923174457,-22.857304810792705,128,6.8403935185185185,77.0,7.0,222.32311666729214,81201.29513156178,1972,2194.3231166672917,2416.6462333345844
33,New Horizons,4070458635205755008,268.3712409885728,-22.043637011736774,9.780006373987764,2.7573317999999998,15.943802,0.21195914,62.72029767641279,2008-Feb-04 18:49:13.280,-15.79248,-56.676704,268.3703440268586,-22.046856064883066,881,0.0003427663376628944,1225.0,20.0,204.4681704251057,74679.9545660656,2008,2212.4681704251057,2416.9363408502113
106,Pioneer 11,2634572659224039936,351.5657667009011,-2.8631962276278013,11.875545240250226,3.0501919,14.748688,0.06310377,67.80264233319882,1975-Feb-03 22:18:13.569,213.26273,-22.318766,351.57886084215727,-2.8645665799423936,1048,3.6871180555555565,779.0,7.0,221.0366140062281,80731.41289963477,1975,2196.036614006229,2417.073228012457
83,Voyager 1,3714415192213596672,203.5947183031868,3.976842417141609,14.468212846323599,4.154302599999999,14.935167999999999,0.23309083,66.95605849025894,1981-Oct-23 19:11:13.964,-137.82904,40.906258,203.58636138674703,3.9793226649585134,1670,7.671481481481483,1627.0,7.0,218.27675067824413,79723.40041772189,1981,2199.2767506782448,2417.553501356489
87,Voyager 2,630758867026382976,141.30717016628543,15.990874901086448,10.909704437711868,2.9430504,14.854188,0.082004756,67.32108159192386,1979-Jul-31 03:41:44.151,-51.53012,-39.85821,141.3040287340743,15.988445023813238,1123,3.0126851851851852,723.0,7.0,219.46672598967174,80158.02700046771,1979,2198.466725989672,2417.9334519793438
86,Voyager 2,632283374257877248,140.18679177000894,17.55204552914218,4.888768026100337,1.0005579,14.814418,0.018392744,67.50180876929464,1978-Oct-28 22:18:21.821,-71.435524,-69.9501,140.18242515310476,17.547769711055064,861,21.518240740740733,467.0,14.0,220.05589658790046,80373.21566976479,1978,2198.0558965879004,2418.1117931758013
102,Voyager 2,6714531525862987520,290.2321093967923,-40.11682074860746,12.235825318881204,3.008503,15.407131,0.052288163,64.9050097217377,1995-Apr-26 15:08:44.697,-77.691895,-15.158373,290.2275430448798,-40.11771168408282,3020,53.1181712962963,2478.0,7.0,211.59033169286488,77281.25274750197,1995,2206.5903316928648,2418.180663385729
91,Voyager 2,6323359717155801216,218.53079789987203,-13.509368736068854,11.732527684563491,3.122469,14.931772,0.088351265,66.97128676080331,1982-Nov-04 06:09:11.844,-85.39319,-124.7603,218.52561912156682,-13.516934982802095,1985,6.5948263888888885,1438.0,7.0,218.32639484021882,79741.53245144151,1982,2200.3263948402187,2418.652789680437
108,Pioneer 11,894041839740696704,114.91964090540928,33.376803537293235,11.398282285507454,2.7828274,14.762151,0.036572028,67.74080660435654,1977-Apr-27 15:03:40.649,31.026802000000004,-7.338976,114.92154418602907,33.37635334166613,2273,5.811076388888887,1576.0,7.0,220.83502953020232,80657.78618561107,1977,2197.8350295302025,2418.670059060405
89,Voyager 2,3869985951418004736,159.55367708443526,9.942789245247095,11.248744383515522,2.9578304,14.80146,0.10665816,67.5609015611397,1979-Oct-22 01:08:28.783,130.06278999999998,-176.76605,159.56163435176472,9.93197466304883,1271,4.974826388888889,835.0,7.0,220.24853908931541,80443.57641698157,1979,2199.2485390893153,2419.4970781786305
107,Voyager 2,6663548752232430976,291.1782700004838,-45.727287026803396,9.136872235683153,2.1440268,15.467887,0.012645019,64.65007178196532,1998-Jul-11 20:58:19.976,19.438307,-16.262928,291.17940800213125,-45.72823912819006,3153,127.03947916666668,2593.0,13.0,210.75923400920692,76977.70262952277,1998,2208.759234009207,2419.518468018414
113,Pioneer 11,3872445769382599552,161.9497753229933,12.578149041282973,12.552630478225336,2.9212294,14.765301,0.082048275,67.72635497792996,1978-Sep-22 10:52:25.788,-21.417393,-292.82578,161.94846179373874,12.56019002885875,2791,6.392222222222222,1943.0,7.0,220.78791722805164,80640.57888837358,1978,2198.7879172280523,2419.575834456104
80,Voyager 1,663045166984556928,127.86598934246088,19.884402536699625,6.2984833691676485,1.4056482,14.763526999999998,0.09415575,67.73449228328471,1978-Sep-04 04:51:31.801,-10.1230545,7.777886,127.86536842066955,19.884879611959093,697,14.092141203703706,1055.0,19.0,220.8144448435081,80650.26783464293,1978,2198.8144448435078,2419.6288896870165
34,New Horizons,6259166929791578368,228.51132837262543,-17.344403185625907,4.814970277596696,0.880394,15.760454999999999,0.023772603,63.44994428488141,2006-Oct-13 19:05:36.566,-158.72128,-56.503780000000006,228.50220864522203,-17.347649751332685,439,3.772009495027435e-05,312.0,7.0,206.84681836871343,75548.73194098889,2006,2212.846818368713,2419.6936367374265
110,Pioneer 11,175702782753763840,65.06387303871377,33.57920333839233,12.109459825358892,3.2034235,14.677487,0.15273659,68.13155239469435,1976-May-14 02:12:06.636,83.54893,-174.09923,65.0690277531336,33.56846194613885,1793,2.649259259259259,1217.0,7.0,222.1088608067036,81123.04032104043,1976,2198.1088608067034,2420.217721613407
97,Voyager 2,4125850106867419520,252.9590624886988,-22.263576021141034,11.823518603384375,3.0375537999999995,14.980503,0.046907693,66.75343241197143,1985-Jan-22 09:37:13.280,-81.94034,-115.80915,252.95410927802382,-22.270576567325506,2342,30.848055555555554,1922.0,13.0,217.6161896630269,79482.13711252394,1985,2202.616189663027,2420.232379326054
94,Voyager 1,4453676787245969920,245.7772365513701,10.677338665421274,11.33679955333814,2.95782,15.084359,0.031993475,66.29383381792499,1988-Dec-25 11:30:14.648,-67.70219399999999,4.82017,245.7731721992519,10.677628033706526,2431,61.73366898148148,2252.0,13.0,216.11789824643543,78934.90115552809,1988,2204.1178982464357,2420.2357964928706
108,Voyager 2,6663548752232430336,291.1809987765503,-45.72892504386314,9.993929195083442,2.4051971,15.430246,0.017156368,64.80777928706843,1998-Jul-11 20:58:19.976,17.209854,-18.85373,291.18200877283465,-45.73003151439713,3153,127.03947916666668,2606.0,13.0,211.27336047584305,77165.48218019692,1998,2209.2733604758428,2420.5467209516864
84,Voyager 1,3426401767746393728,90.6849582904311,24.16250754292519,9.359810877785016,2.5199099,14.731379500000001,0.01847089,67.88230521051668,1978-May-05 01:03:38.210,-4.8471980000000014,-31.948376,90.68466032712121,24.16054363640611,425,2.760335648148148,396.0,7.0,221.29631498628441,80826.2660855905,1978,2199.2963149862844,2420.592629972569
36,New Horizons,6259167307748699904,228.5159346014751,-17.345753574509004,9.162930451567428,2.2939013999999998,15.721994,0.018147518999999997,63.60516195060133,2006-Oct-13 19:05:36.566,-158.75723,-54.575359999999996,228.50679049383976,-17.348897008995127,439,3.772009495027435e-05,319.0,7.0,207.3528279589603,75733.54688373067,2006,2213.3528279589605,2420.705655917921
88,Voyager 1,3717026399183091328,198.24539971218883,5.035367349304692,8.41920722763225,1.8900986000000002,14.824914999999999,0.02454734,67.45401269214314,1981-Sep-07 03:19:08.876,-114.099396,35.33504,198.2384301326101,5.0375257339207,1627,7.837465277777778,1584.0,7.0,219.90008137638665,80316.30572191147,1981,2200.9000813763864,2420.8001627527733
72,Pioneer 10,6237111963495059072,240.20061728560842,-23.35688407338075,11.542435720493698,2.9122171000000003,14.524398,0.042336475,68.84967007410077,1972-Aug-03 08:44:31.763,-62.274464,-20.823212,240.19673464398502,-23.35818234338769,187,3.3951273148148147,112.0,7.0,224.4499244415685,81978.09040303847,1972,2196.449924441569,2420.899848883137
94,Voyager 2,3683074094297008128,190.7209929613221,-2.1898085850018894,14.006571249135673,0.67498016,14.819335,0.16746631,67.47941126180314,1981-Sep-09 10:39:39.460,20.13779,-106.56821,190.7222235093079,-2.1963205849674567,1719,5.913240740740743,1289.0,7.0,219.9828807134782,80346.54735179077,1981,2200.982880713478,2420.9657614269563
73,Pioneer 10,6835255359969324288,322.16811059270015,-16.356818875205438,9.805596674219107,2.6903667,14.536454,0.11742752,68.79256703115227,1973-Apr-24 05:14:03.682,-40.835022,-78.61876,322.1655667529108,-16.361716473347027,786,16.79101851851852,559.0,14.0,224.2637685215564,81910.09881481326,1973,2197.2637685215564,2421.527537043113
117,Pioneer 11,894042595654941184,114.9159368356492,33.377245642153355,5.351990791081897,0.88980484,14.661543,0.018409621,68.20564570421436,1977-Apr-27 15:03:40.649,30.767412,-10.139964,114.9178371556584,33.376619356895354,2273,5.811076388888887,1569.0,7.0,222.35040499573884,81211.26192064365,1977,2199.3504049957387,2421.700809991477
130,Pioneer 11,4360274614497377152,260.7686476156968,-7.104767744349604,2.660994361887637,0.8488903,15.024995,0.027439294,66.5557632447001,1988-Jan-15 20:30:12.996,39.5496,-45.405323,260.7710312695899,-7.107504322686169,4203,46.83734953703704,2946.0,14.0,216.97178817772232,79246.7759140313,1988,2204.9717881777224,2421.9435763554447
119,Pioneer 11,629731510848861696,149.36522953218233,21.815517269303545,9.169756665850649,2.3029757,14.651943,0.018724468,68.250332797958,1977-Oct-06 03:25:53.231,-130.80211,-117.115524,149.3571453709651,21.808279000835586,2528,10.464710648148149,1750.0,11.0,222.49608492134303,81264.47005667134,1977,2199.496084921343,2421.992169842686
37,New Horizons,4090342276541697408,276.5689724907349,-21.47270139039516,5.663137897054643,1.0203408999999999,15.773786999999999,0.016368428,63.39631876974227,2009-Mar-08 12:33:51.538,-8.128900999999999,-53.963963,276.56850581921617,-21.475799403991733,1058,0.0012373204946844994,1742.0,26.0,206.67199918935975,75484.88098392177,2009,2215.67199918936,2422.3439983787193
86,Voyager 1,663045166985063296,127.86627725171076,19.884258994470397,6.841279577212537,1.3715496,14.651832999999998,0.19041353,68.25084811072432,1978-Sep-04 04:51:31.801,-10.291530999999999,9.992815,127.86564118382486,19.884876600243896,697,14.092141203703706,1074.0,19.0,222.49776484096125,81265.0836305127,1978,2200.4977648409613,2422.9955296819226
87,Voyager 1,3419367882622899072,74.74784029292323,23.594034115623426,6.1651394946860005,1.1502028,14.642818,0.015471752,68.2928633822297,1978-Mar-21 05:34:22.652,-4.78851,8.547089,74.74754415695891,23.594562693492797,311,2.784201388888889,319.0,7.0,222.6347346260688,81315.11047482537,1978,2200.6347346260686,2423.2694692521372
134,Pioneer 11,4360271556480659200,260.77605729113264,-7.137213701058433,11.458803684798527,3.076109,14.977843,0.06271547,66.7652866302669,1988-Jan-15 20:30:12.996,38.476746,-43.998325,260.77838358457524,-7.139873827691562,4203,46.83734953703704,2932.0,14.0,217.6548344146701,79496.25172161411,1988,2205.65483441467,2423.30966882934
93,Voyager 2,867190872437495936,116.01426893398205,23.408953027097873,8.622594546839442,2.2327147000000003,14.640088,0.02908378,68.30559996925331,1978-Jul-14 21:21:57.563,114.94491,-193.58482,116.02137880127545,23.39697892204078,677,3.012835648148148,323.0,7.0,222.67625589976575,81330.27570483045,1978,2200.6762558997657,2423.3525117995314
138,Pioneer 11,4170746744343048448,269.29179754215426,-8.069018997506209,3.831797437603664,0.68306303,15.111067000000002,0.02814794,66.17666456170494,1992-Jan-21 12:32:54.523,32.98613,-19.055271,269.29377429186474,-8.070160916912918,4469,116.55638888888888,3410.0,19.0,215.7359264711581,78795.38978432577,1992,2207.735926471158,2423.4718529423158
