,Unnamed: 0,source_id,g_abs,bp_rp,parallax,dist
10083,10083,4540596097701725952,15.15439505621254,1.4130878,15.388211227387867,64.98481111438116
10192,10192,4541335695367625344,7.3846124541653255,1.6827029999999998,16.399703793272376,60.976711080003064
10336,10336,4540584071792701952,7.85742625544226,1.6945124,15.289236350406474,65.40549031236701
11307,11314,4540604451415976704,11.750153032980515,3.441657,14.37429548580034,69.56862692768847
